accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
OK205531.1	A/chicken/El Salvador/102711-1/2001	H5N2	2001	Gallus gallus	9031	avian	Galliformes	El Salvador	North America		1767
OK205539.1	A/chicken/El Salvador/102711-2/2001	H5N2	2001	Gallus gallus	9031	avian	Galliformes	El Salvador	North America		1767
AY585372.1	A/duck/Fujian/17/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes				1708
AY585360.1	A/duck/Guangdong/01/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes				1708
AY585364.1	A/duck/Guangxi/22/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes				1708
AY585365.2	A/duck/Guangxi/35/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes				1707
AY585375.1	A/duck/Guangxi/50/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes				1708
DQ997513.1	A/duck/Guangxi/xa/2001	H5N1	2001					China	Asia		1779
AY585370.1	A/duck/Shanghai/08/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes				1708
AY585367.1	A/duck/Shanghai/13/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes				1708
AY585376.1	A/duck/Shanghai/38/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes				1708
CY028926.1	A/duck/Shantou/1101/2001(H5N1)	H5N1	2001	Anatidae	8830	avian	Anseriformes	China	Asia		1707
CY028927.1	A/duck/Shantou/1437/2001(H5N1)	H5N1	2001	Anatidae	8830	avian	Anseriformes	China	Asia		1704
CY028928.1	A/duck/Shantou/1930/2001(H5N1)	H5N1	2001	Anatidae	8830	avian	Anseriformes	China	Asia		1704
CY028931.1	A/duck/Shantou/4407/2001(H5N1)	H5N1	2001	Anatidae	8830	avian	Anseriformes	China	Asia		1707
CY028933.1	A/duck/Shantou/4912/2001(H5N1)	H5N1	2001	Anatidae	8830	avian	Anseriformes	China	Asia		1707
CY028936.1	A/duck/Shantou/5526/2001(H5N1)	H5N1	2001	Anatidae	8830	avian	Anseriformes	China	Asia		1707
FJ357099.1	A/environment/NY/98899-6/2001	H5N2	2001					USA	North America		1726
DQ997522.1	A/goose/Guangdong/xb/2001	H5N1	2001					China	Asia		1779
GU052465.1	A/goose/Hong Kong/668.1/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes	Hong Kong	Asia		1754
CY028935.1	A/goose/Shantou/5456/2001(H5N1)	H5N1	2001	Anatidae	8830	avian	Anseriformes	China	Asia		1713
GU052105.1	A/goose/Viet Nam/113/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes	Viet Nam	Asia		1754
GU052113.1	A/goose/Viet Nam/324/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes	Viet Nam	Asia		1754
CY144244.1	A/ruddy turnstone/New Jersey/828212/2001	H5N2	2001	Arenaria interpres	54971	avian	Charadriiformes	USA: Fortescue Beach, NJ	North America	E2 passage(s)	1695
CY144236.1	A/ruddy turnstone/New Jersey/828227/2001	H5N8	2001	Arenaria interpres	54971	avian	Charadriiformes	USA: Fortescue Beach, NJ	North America	E2 passage(s)	1695
DQ432037.1	A/swine/Fujian/2001	H5N1	2001					China	Asia		1707
AY296078.2	A/unknown/NY/118547-11/2001	H5N2	2001					USA	North America		1721
GU186692.1	A/waterfowl/Hong Kong/378.5/2001	H5N1	2001	Anatidae	8830	avian	Anseriformes	Hong Kong	Asia		1754
MH597535.1	A/ruddy turnstone/Delaware/828239/2001	H5N7	2001-05-18	Arenaria interpres	54971	avian	Charadriiformes	USA: Delaware	North America		1695
MH598106.1	A/ruddy turnstone/New Jersey/828212/2001	H5N2	2001-05-23	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1695
MH598105.1	A/ruddy turnstone/New Jersey/828212/2001	H5N2	2001-05-23	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1712
MH598125.1	A/ruddy turnstone/New Jersey/828227/2001	H5N8	2001-05-23	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America		1695
GQ227604.1	A/duck/Primorie/2633/2001	H5N3	2001-08-24	Anatidae	8830	avian	Anseriformes	Russia	Europe		1742
DQ320926.1	A/Chicken/Hong Kong/3123.1/2002	H5N1	2002					China	Asia		1698
DQ320927.1	A/Chicken/Hong Kongi/86.3/2002	H5N1	2002					China	Asia		1698
AY651346.1	A/Ck/HK/31.2/2002	H5N1	2002					China: Hong Kong	Asia		1701
AY651347.1	A/Ck/HK/37.4/2002	H5N1	2002					China: Hong Kong	Asia		1701
AY296080.2	A/Duck/NY/185502/2002	H5N2	2002	Anatidae	8830	avian	Anseriformes	USA	North America		1727
AY651348.1	A/SCk/HK/YU100/2002	H5N1	2002					China: Hong Kong	Asia		1701
GU186557.1	A/chicken/Guatemala/194573/2002	H5N2	2002	Gallus gallus	9031	avian	Galliformes	Guatemala	North America		1742
OK205555.1	A/chicken/Guatemala/194573/2002	H5N2	2002	Gallus gallus	9031	avian	Galliformes	Guatemala	North America		1767
GU186672.1	A/chicken/Hong Kong/409.1/2002	H5N1	2002	Gallus gallus	9031	avian	Galliformes	Hong Kong	Asia		1754
DQ997182.1	A/chicken/Jiangsu/cz1/2002	H5N1	2002					China	Asia		1779
DQ997283.1	A/chicken/Jilin/hd/2002	H5N1	2002					China	Asia		1779
DQ997377.1	A/chicken/Jilin/hf/2002	H5N1	2002					China	Asia		1779
DQ997308.1	A/chicken/Jilin/hh/2002	H5N1	2002					China	Asia		1779
DQ997538.1	A/chicken/Jilin/xv/2002	H5N1	2002					China	Asia		1779
CY034683.1	A/chicken/Texas/167280-4/2002(H5N3)	H5N3	2002	Gallus gallus	9031	avian	Galliformes	USA	North America		1767
PQ064270.1	A/chicken/Texas/G021090002/2002	H5N3	2002	Gallus gallus	9031	avian	Galliformes	USA: Texas	North America		1763
AY585357.1	A/duck/Fujian/01/2002	H5N1	2002	Anatidae	8830	avian	Anseriformes				1707
AY585358.1	A/duck/Fujian/13/2002	H5N1	2002	Anatidae	8830	avian	Anseriformes				1707
AY585362.1	A/duck/Guangdong/22/2002	H5N1	2002	Anatidae	8830	avian	Anseriformes				1708
AY585366.1	A/duck/Guangxi/53/2002	H5N1	2002	Anatidae	8830	avian	Anseriformes				1708
DQ997094.1	A/duck/Hubei/wg/2002	H5N1	2002					China	Asia		1779
CY028964.1	A/duck/Hunan/1340/2002(H5N1)	H5N1	2002	Anatidae	8830	avian	Anseriformes	China	Asia		1707
AY585368.1	A/duck/Shanghai/35/2002	H5N1	2002	Anatidae	8830	avian	Anseriformes				1707
AY585369.1	A/duck/Shanghai/37/2002	H5N1	2002	Anatidae	8830	avian	Anseriformes				1708
DQ997531.1	A/duck/Shanghai/xj/2002	H5N1	2002					China	Asia		1779
CY028943.1	A/duck/Shantou/700/2002(H5N1)	H5N1	2002	Anatidae	8830	avian	Anseriformes	China	Asia		1704
AB558458.1	A/duck/Shizuoka/40/2002	H5N3	2002	Anas platyrhynchos	8839	avian	Anseriformes	Japan:Shizuoka	Asia		1695
DQ997410.1	A/duck/Zhejiang/bj/2002	H5N1	2002					China	Asia		1779
GU052494.1	A/egret/Hong Kong/757.2/2002	H5N1	2002	Ardeidae	8899	avian	Pelecaniformes	Hong Kong	Asia		1754
GU186680.1	A/environment/Hong Kong/674.15/2002	H5N1	2002					Hong Kong	Asia		1754
GU051872.1	A/environment/New York/200269-18/2002	H5N4	2002					USA	North America		1742
GU052457.1	A/goose/Hong Kong/739.2/2002	H5N1	2002	Anatidae	8830	avian	Anseriformes	Hong Kong	Asia		1754
EU980494.1	A/mallard/MD/898/2002	H5N2	2002	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1733
GU052572.1	A/mallard/Sweden/21/2002	H5N2	2002	Anas platyrhynchos	8839	avian	Anseriformes	Sweden	Europe		1743
CY028952.1	A/pheasant/Shantou/4567/2002(H5N1)	H5N1	2002	Phasianinae	9072	avian	Galliformes	China	Asia		1716
AB535130.1	A/teal/Tottori/150/02	H5N3	2002-01-19	Anas crecca	75839	avian	Anseriformes	Japan:Tottori	Asia		1695
JF772148.1	A/quail/Guangxi/11/2002	H5N1	2002-07	Galliformes	8976	avian	Galliformes	China	Asia		1707
JF772156.1	A/quail/Guangxi/12/2002	H5N1	2002-07	Galliformes	8976	avian	Galliformes	China	Asia		1707
JF772164.1	A/quail/Guangxi/13/2002	H5N1	2002-07	Galliformes	8976	avian	Galliformes	China	Asia		1707
CY016611.1	A/mallard/Maryland/789/2002	H5N2	2002-08-27	Anas platyrhynchos	8839	avian	Anseriformes	USA: MD	North America	Egg 1/limiting dilution in egg 1 passage(s)	1733
FJ789840.1	A/wild bird feces/Cheonsuman2/2002	H5N3	2002-11					South Korea	Asia		1767
AB535131.1	A/whistling swan/Shimane/580/02	H5N3	2002-12-07	Cygnus columbianus jankowskii	1450144	avian	Anseriformes	Japan:Shimane	Asia		1695
EF587277.1	A/Beijing/01/2003	H5N1	2003	Homo sapiens	9606	human	Primates				1779
DQ320938.1	A/Chicken/Vietnam/27/2003	H5N1	2003					Viet Nam	Asia		1698
AY651355.1	A/Ck/HK/WF157/2003	H5N1	2003					China: Hong Kong	Asia		1692
AB557747.1	A/Hong Kong/213-DkPass/2003	H5N1	2003	Anas platyrhynchos	8839	avian	Anseriformes		Asia	Mallard duck	1779
EF541401.1	A/Hong Kong/213/2003	H5N1	2003	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1750
EU195416.1	A/Mallard/Huadong/Y/2003	H5N1	2003	Anas platyrhynchos	8839	avian	Anseriformes				1707
EU099401.1	A/chicken/Guatemala/270475-4/2003	H5N2	2003	Gallus gallus	9031	avian	Galliformes	Guatemala	North America		1742
OK205579.1	A/chicken/Guatemala/270475-4/2003	H5N2	2003	Gallus gallus	9031	avian	Galliformes	Guatemala	North America		1767
GU052411.1	A/chicken/Indonesia/11/2003	H5N1	2003	Gallus gallus	9031	avian	Galliformes	Indonesia	Asia		1754
GU052150.1	A/chicken/Indonesia/8/2003	H5N1	2003	Gallus gallus	9031	avian	Galliformes	Indonesia	Asia		1754
GU052158.1	A/chicken/Indonesia/9/2003	H5N1	2003	Gallus gallus	9031	avian	Galliformes	Indonesia	Asia		1754
DQ997268.1	A/chicken/Jilin/ha/2003	H5N1	2003					China	Asia		1779
DQ997355.1	A/chicken/Jilin/ho/2003	H5N1	2003					China	Asia		1779
DQ997547.1	A/chicken/Jilin/xw/2003	H5N1	2003					China	Asia		1779
GU052426.1	A/chicken/Legok/2003	H5N1	2003	Gallus gallus	9031	avian	Galliformes	Indonesia	Asia		1754
CY028959.1	A/chicken/Shantou/3744/2003(H5N1)	H5N1	2003	Gallus gallus	9031	avian	Galliformes	China	Asia		1716
DQ497678.1	A/chicken/Vietnam/19/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497679.1	A/chicken/Vietnam/20/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497681.1	A/chicken/Vietnam/28/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497682.1	A/chicken/Vietnam/30/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497691.1	A/chicken/Vietnam/4/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497692.1	A/chicken/Vietnam/5/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497693.1	A/chicken/Vietnam/8/2003	H5N1	2003					Viet Nam	Asia		1695
CY028986.1	A/chicken/Yunnan/5686/2003(H5N1)	H5N1	2003	Gallus gallus	9031	avian	Galliformes	China	Asia		1713
CY028990.1	A/chicken/Yunnan/6797/2003(H5N1)	H5N1	2003	Gallus gallus	9031	avian	Galliformes	China	Asia		1713
CY028991.1	A/chicken/Yunnan/6885/2003(H5N1)	H5N1	2003	Gallus gallus	9031	avian	Galliformes	China	Asia		1713
CY028960.1	A/chukar/Shantou/4690/2003(H5N1)	H5N1	2003	Alectoris chukar	9078	avian	Galliformes	China	Asia		1716
EU263345.1	A/duck/Guangxi/12/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1779
EU263353.1	A/duck/Guangxi/27/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1779
DQ997163.1	A/duck/Hubei/wp/2003	H5N1	2003					China	Asia		1779
CY028968.1	A/duck/Hunan/1386/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1707
EF541405.1	A/duck/Viet Nam/Ncvd1/2003	H5N1	2003	Anatidae	8830	avian	Anseriformes	Viet Nam	Asia		1741
DQ497670.1	A/duck/Vietnam/15/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497672.1	A/duck/Vietnam/17/2003	H5N1	2003					Viet Nam	Asia		1695
AB212280.1	A/duck/Yokohama/aq10/2003	H5N1	2003								1707
CY028982.1	A/duck/Yunnan/4072/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1713
CY028983.1	A/duck/Yunnan/4645/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1713
CY028984.1	A/duck/Yunnan/5090/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1713
CY028985.1	A/duck/Yunnan/5169/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1713
CY028987.1	A/duck/Yunnan/5948/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1704
CY028988.1	A/duck/Yunnan/6080/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1713
CY028989.1	A/duck/Yunnan/6603/2003(H5N1)	H5N1	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1713
DQ997405.1	A/goose/Fujian/bb/2003	H5N1	2003					China	Asia		1779
DQ997276.1	A/goose/Jilin/hb/2003	H5N1	2003					China	Asia		1779
HF563056.1	A/mallard/Foehr/Wv1310-13/2003	H5N2	2003								1767
CY076929.1	A/mallard/Sweden/74/2003	H5N2	2003	Anas platyrhynchos	8839	avian	Anseriformes	Sweden	Europe	E1 passage(s)	1742
DQ497671.1	A/mallard/Vietnam/16/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497680.1	A/mallard/Vietnam/21/2003	H5N1	2003					Viet Nam	Asia		1695
DQ497690.1	A/mallard/Vietnam/3/2003	H5N1	2003					Viet Nam	Asia		1695
CY028957.1	A/partridge/Shantou/2886/2003(H5N1)	H5N1	2003	Perdicinae	466544	avian	Galliformes	China	Asia		1716
CY028958.1	A/pheasant/Shantou/3535/2003(H5N1)	H5N1	2003	Phasianinae	9072	avian	Galliformes	China	Asia		1716
GU186446.1	A/ruddy turnstone/DE/85/2003	H5N2	2003	Arenaria interpres	54971	avian	Charadriiformes	USA	North America		1737
GU050717.1	A/ruddy turnstone/Delaware/499/2003	H5N2	2003	Arenaria interpres	54971	avian	Charadriiformes	USA	North America		1734
AY747609.1	A/swine/Fujian/1/2003	H5N1	2003	Sus scrofa	9823	non-human mammal	Artiodactyla	China	Asia		1766
DQ432045.1	A/swine/Fujian/2003	H5N1	2003					China	Asia		1707
HF563058.1	A/teal/Foehr/Wv1378-79/2003	H5N2	2003								1767
JQ966928.1	A/condor/Guangdong/139/2003	H5N1	2003-01-23	Accipitriformes	2558200	avian	Accipitriformes	China	Asia		1779
JF732739.1	A/ostrich/Suzhou/097/2003	H5N1	2003-04-16	Struthio camelus	8801	avian	Struthioniformes	China	Asia		1707
MH597212.1	A/ruddy turnstone/Delaware/1016418/2003	H5N2	2003-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA: Delaware	North America		1737
MH597220.1	A/ruddy turnstone/Delaware/1016424/2003	H5N2	2003-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA: Delaware	North America		1737
CY144507.1	A/ruddy turnstone/Delaware/AI03-371/2003	H5N2	2003-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA: Port Mahon, Kent county, DE	North America	E>2 passage(s)	1737
EF541407.1	A/chicken/Viet Nam/Ncvd8/2003	H5N1	2003-08-01	Gallus gallus	9031	avian	Galliformes	Viet Nam	Asia		1741
GU183447.1	A/chicken/East Java/BL-IPA/2003	H5N1	2003-10	Gallus gallus	9031	avian	Galliformes	Indonesia	Asia		1704
GQ122384.1	A/chicken/West Java/UT1001/2003	H5N1	2003-10-20	Gallus gallus	9031	avian	Galliformes	Indonesia: West Java	Asia		1707
KC784945.1	A/chicken/Hong Kong/369/2003	H5N1	2003-11	Gallus gallus	9031	avian	Galliformes	China	Asia		1707
GU183448.1	A/chicken/West Java/1074/2003	H5N1	2003-11	Gallus gallus	9031	avian	Galliformes	Indonesia	Asia		1704
GQ122385.1	A/chicken/East Java/UT1006/2003	H5N1	2003-11-15	Gallus gallus	9031	avian	Galliformes	Indonesia: East Java	Asia		1707
EF473081.1	A/chicken/Indonesia/11/2003	H5N1	2003-12-20	Gallus gallus	9031	avian	Galliformes	Indonesia	Asia	embryonating chicken eggs	1748
EF473080.1	A/chicken/Indonesia/7/2003	H5N1	2003-12-20	Gallus gallus	9031	avian	Galliformes	Indonesia	Asia	embryonating chicken eggs	1748
HM114465.1	A/Vietnam/UT3030/2003	H5N1	2003-12-29	Homo sapiens	9606	human	Primates	Viet Nam	Asia		1704
HM627945.1	A/openbill stork/Thailand/VSMU-12-BKK/2003	H5N1	2003-12-30	Anastomus oscitans	1706835	avian	Ciconiiformes	Thailand: Bangkok	Asia		1781
HM114473.1	A/Vietnam/UT3035/2003	H5N1	2003-12-31	Homo sapiens	9606	human	Primates	Viet Nam	Asia		1704
AY950230.1	A/Chicken/Henan/1/2004	H5N1	2004					China	Asia		1779
AY950232.1	A/Chicken/Henan/12/2004	H5N1	2004					China	Asia		1779
AY950233.1	A/Chicken/Henan/13/2004	H5N1	2004					China	Asia		1779
AY950234.1	A/Chicken/Henan/16/2004	H5N1	2004					China	Asia		1779
AY950231.1	A/Chicken/Henan/210/2004	H5N1	2004					China	Asia		1779
DQ320934.1	A/Chicken/Malaysia/5858/2004	H5N1	2004					Malaysia	Asia		1695
AY651326.1	A/Ck/Thailand/1/2004	H5N1	2004					Thailand	Asia		1701
DQ076201.1	A/Ck/Thailand/73/2004	H5N1	2004					Thailand	Asia		1730
DQ320884.1	A/Duck/Guangxi/1378/2004	H5N1	2004					China	Asia		1698
DQ320885.1	A/Duck/Guangxi/1586/2004	H5N1	2004					China	Asia		1698
DQ320886.1	A/Duck/Guangxi/1681/2004	H5N1	2004					China	Asia		1698
DQ320887.1	A/Duck/Guangxi/1793/2004	H5N1	2004					China	Asia		1698
DQ320890.1	A/Duck/Guangxi/2291/2004	H5N1	2004					China	Asia		1698
DQ320892.1	A/Duck/Guangxi/2396/2004	H5N1	2004					China	Asia		1698
DQ320877.1	A/Duck/Guangxi/351/2004	H5N1	2004					China	Asia		1695
DQ320878.1	A/Duck/Guangxi/380/2004	H5N1	2004					China	Asia		1695
DQ320881.1	A/Goose/Guangxi/1097/2004	H5N1	2004					China	Asia		1698
DQ320889.1	A/Goose/Guangxi/2112/2004	H5N1	2004					China	Asia		1698
DQ320891.1	A/Goose/Guangxi/2383/2004	H5N1	2004					China	Asia		1698
DQ320880.1	A/Goose/Guangxi/914/2004	H5N1	2004					China	Asia		1695
DQ320924.1	A/Grey heron/Hong Kong/837/2004	H5N1	2004					China	Asia		1698
DQ320940.1	A/Mallard Duck/Vietnam/133/2004	H5N1	2004					Viet Nam	Asia		1698
EF541392.1	A/Prachinburi/6231/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Thailand	Asia		1741
CY111598.1	A/Thailand/1(KAN-1)/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Thailand: Kanchanaburi	Asia	MDCKII passage(s)	1779
EF107522.1	A/Thailand/1(KAN-1A)/2004(H5N1)	H5N1	2004					Thailand	Asia		1736
EF541408.1	A/Thailand/16/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Thailand	Asia		1741
EU268219.1	A/Thailand/16/2004	H5N1	2004					Thailand	Asia		1707
EF541417.1	A/Thailand/Chaiyaphum/622/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Thailand	Asia		1741
EF541411.1	A/Thailand/Kan353/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Thailand	Asia		1741
EF541410.1	A/Thailand/SP83/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Thailand: Suphanburi Province	Asia		1741
EF541402.1	A/Viet Nam/1194/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Viet Nam	Asia		1741
EF541403.1	A/Viet Nam/1203/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Viet Nam	Asia		1741
KM186133.1	A/Viet Nam/1203/2004	H5N1	2004						Asia		1695
KM186136.1	A/Viet Nam/1203/2004	H5N1	2004						Asia		1695
AY818135.1	A/Viet Nam/1203/2004	H5N1	2004					Viet Nam	Asia		1707
KM186134.1	A/Viet Nam/1203/2004	H5N1	2004						Asia		1695
KM186135.1	A/Viet Nam/1203/2004	H5N1	2004						Asia		1695
HM006759.1	A/Viet Nam/1203/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Viet Nam	Asia		1779
KM186132.1	A/Viet Nam/1203/2004	H5N1	2004						Asia		1695
EF541404.1	A/Viet Nam/1204/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Viet Nam	Asia		1741
DQ497722.1	A/Vietnam/CL20/2004	H5N1	2004	Homo sapiens	9606	human	Primates	Viet Nam	Asia		1695
AY950235.1	A/WildDuck/Guangdong/314/2004	H5N1	2004					China	Asia		1779
AY741213.1	A/blackbird/Hunan/1/2004	H5N1	2004					China	Asia		1707
AB212649.1	A/blow fly/Kyoto/93/2004(H5N1)	H5N1	2004					Japan: Kyoto, Tamba	Asia		1728
AY830774.1	A/chick/Macheng/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	China	Asia		1707
AB450564.1	A/chicken/Angthong/NIAH8334/2004	H5N1	2004					Thailand	Asia		1707
HM172095.1	A/chicken/Anhui/39/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	China: Anhui	Asia		1707
DQ497655.1	A/chicken/Bangli Bali/BBPV6-1/2004	H5N1	2004					Indonesia	Asia		1698
DQ497656.1	A/chicken/Bangli Bali/BPPV6-2/2004	H5N1	2004					Indonesia	Asia		1698
DQ080022.1	A/chicken/Henan/01/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	China	Asia		1748
DQ997219.1	A/chicken/Henan/wu/2004	H5N1	2004					China	Asia		1779
AY684706.1	A/chicken/Hubei/327/2004(H5N1)	H5N1	2004								1779
AY770079.1	A/chicken/Hubei/489/2004(H5N1)	H5N1	2004	Gallus gallus	9031	avian	Galliformes	China	Asia		1779
HM172114.1	A/chicken/Hunan/41/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1707
AY653200.1	A/chicken/Jilin/9/2004(H5N1)	H5N1	2004					China	Asia		1779
DQ997325.1	A/chicken/Jilin/hk/2004	H5N1	2004					China	Asia		1779
AB450550.1	A/chicken/Kalasin/NIAH316/2004	H5N1	2004					Thailand	Asia		1707
AB450551.1	A/chicken/Kalasin/NIAH317/2004	H5N1	2004					Thailand	Asia		1707
AB450552.1	A/chicken/Kohn Kaen/NIAH330/2004	H5N1	2004					Thailand	Asia		1707
DQ497650.1	A/chicken/Kulon Progo/BBVet-XII-2/2004	H5N1	2004					Indonesia	Asia		1695
DQ497662.1	A/chicken/Kupang-1-NTT/BPPV6/2004	H5N1	2004					Indonesia	Asia		1695
DQ497660.1	A/chicken/Kupang-2-NTT/BPPV6/2004	H5N1	2004					Indonesia	Asia		1698
DQ497661.1	A/chicken/Kupang-3-NTT/BPPV6/2004	H5N1	2004					Indonesia	Asia		1698
AB188824.1	A/chicken/Kyoto/3/2004(H5N1)	H5N1	2004					Japan	Asia		1704
EF541415.1	A/chicken/Laos/44/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	Laos	Asia		1741
EF541413.1	A/chicken/Laos/7191/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	Laos	Asia		1741
EF541414.1	A/chicken/Laos/7192/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	Laos	Asia		1741
AB450557.1	A/chicken/Loei/NIAH2373/2004	H5N1	2004					Thailand	Asia		1707
DQ497642.1	A/chicken/Malang/BBVet-IV/2004	H5N1	2004					Indonesia	Asia		1698
DQ497658.1	A/chicken/Mangarai-NTT/BPPV6/2004	H5N1	2004					Indonesia	Asia		1698
AB450559.1	A/chicken/Nakhon Sawan/NIAH01502/2004	H5N1	2004					Thailand	Asia		1707
AB450560.1	A/chicken/Nakhon Sawan/NIAH01503/2004	H5N1	2004					Thailand	Asia		1707
AB450556.1	A/chicken/NaraThiwat/NIAH1703/2004	H5N1	2004					Thailand	Asia		1707
AB188816.1	A/chicken/Oita/8/2004(H5N1)	H5N1	2004					Japan	Asia		1704
DQ497653.1	A/chicken/Purwakarta/BBVet-IV/2004	H5N1	2004					Indonesia	Asia		1698
AB450558.1	A/chicken/Samutprakan/NIAH6604/2004	H5N1	2004					Thailand	Asia		1707
DQ767725.1	A/chicken/Shandong/K01/2004	H5N1	2004					China	Asia		1779
AB450561.1	A/chicken/Suphanburi/NIAH7540/2004	H5N1	2004					Thailand	Asia		1707
AB450562.1	A/chicken/Suphanburi/NIAH7618/2004	H5N1	2004					Thailand	Asia		1707
GU052644.1	A/chicken/Texas/298313-2/2004	H5N2	2004	Gallus gallus	9031	avian	Galliformes	USA	North America		1742
AB558475.1	A/chicken/Texas/298313/2004	H5N2	2004	Gallus gallus	9031	avian	Galliformes				1695
JN634875.1	A/chicken/Thailand/KU14/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	Thailand	Asia		1778
EF593102.1	A/chicken/Thailand/vsmu-3-BKK/2004	H5N1	2004	Gallus gallus	9031	avian	Galliformes	Thailand	Asia		1708
