accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
CY112361.1	A/Bilthoven/4791/1981	H3N2	1981	Homo sapiens	9606	human	Primates	Netherlands: Bilthoven	Europe	tMK1 MDCK1 passage(s)	1732
CY113277.1	A/Lyon/2380/1981	H3N2	1981	Homo sapiens	9606	human	Primates	France: Lyon	Europe	tMK1 MDCK1 passage(s)	1735
CY178663.1	A/blue-winged teal/Wisconsin/331/1981	H3N2	1981	Spatula discors	75842	avian	Anseriformes	USA: Wisconsin	North America		1733
CY028892.1	A/equine/Georgia/13/1981	H3N8	1981	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Georgia	North America		1725
CY028868.1	A/equine/Georgia/3/1981	H3N8	1981	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Georgia	North America		1725
CY028828.1	A/equine/Kentucky/1/1981	H3N8	1981	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Kentucky	North America		1725
CY178775.1	A/mallard/Wisconsin/414/1981	H3N2	1981	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177774.1	A/mallard/Wisconsin/420/1981	H3N8	1981	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177782.1	A/mallard/Wisconsin/421/1981	H3N8	1981	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY179275.1	A/mallard/Wisconsin/487/1981	H3N8	1981	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY077927.1	A/swine/Italy/6/1981	H3N2	1981	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe	XMDCK3 passage(s)	1753
CY113285.1	A/Bilthoven/10684/1982	H3N2	1982	Homo sapiens	9606	human	Primates	Netherlands: Bilthoven	Europe	tMK1 E1 MDCK1 passage(s)	1731
KM821282.1	A/Netherlands/233/1982	H3N2	1982	Homo sapiens	9606	human	Primates	Netherlands	Europe		1734
CY077834.1	A/Netherlands/233/1982	H3N2	1982	Homo sapiens	9606	human	Primates	Netherlands	Europe	xMDCK2 passage(s)	1755
CY121245.1	A/Philippines/2/1982	H3N2	1982	Homo sapiens	9606	human	Primates	Philippines	Asia	Egg passage(s)	1737
CY113301.1	A/Phillipines/2/1982	H3N2	1982	Homo sapiens	9606	human	Primates	Philippines	Asia	xtMK2 MDCK1 passage(s)	1732
CY178543.1	A/blue-winged teal/Saskatchewan/75/1982	H3N8	1982	Spatula discors	75842	avian	Anseriformes	Canada: Liberty, Saskatchewan	North America		1740
CY028908.1	A/equine/California/103/1982	H3N8	1982	Equus caballus	9796	non-human mammal	Perissodactyla	USA: California	North America		1723
CY177790.1	A/mallard/Wisconsin/827/1982	H3N8	1982	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177814.1	A/mallard/Wisconsin/847/1982	H3N8	1982	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY178783.1	A/mallard/Wisconsin/856/1982	H3N5	1982	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177838.1	A/mallard/Wisconsin/865/1982	H3N8	1982	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177862.1	A/mallard/Wisconsin/890/1982	H3N8	1982	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
LC431436.1	A/swine/Hong Kong/126/1982	H3N2	1982	Sus scrofa domesticus	9825	non-human mammal	Artiodactyla	Hong Kong	Asia		1765
MK361500.1	A/swine/Potsdam/35/1982	H3N2	1982	Sus scrofa	9823	non-human mammal	Artiodactyla	Germany: Potsdam	Europe		1721
CY181069.1	A/widgeon/Saskatchewan/10/1982	H3N8	1982	Mareca penelope	8838	avian	Anseriformes	Canada: Liberty, Saskatchewan	North America		1740
CY114437.1	A/Netherlands/233/1982	H3N2	1982-04-01	Homo sapiens	9606	human	Primates	Netherlands	Europe	tMK1 MDCK3 passage(s)	1714
CY065976.1	A/Philippines/2-MA/1982	H3N2	1982-06-01	Homo sapiens	9606	human	Primates	Philippines	Asia	Mouselung 12+MDCK 2+egg 2 passage(s)	1731
CY065968.1	A/Philippines/2/1982	H3N2	1982-06-01	Homo sapiens	9606	human	Primates	Philippines	Asia	MDCK 2+egg 2 passage(s)	1731
CY113293.1	A/Netherlands/241/1982	H3N2	1982-12-01	Homo sapiens	9606	human	Primates	Netherlands	Europe	tMK1 MDCK1 passage(s)	1732
CY006315.1	A/Hong Kong/14/1983	H3N2	1983	Homo sapiens	9606	human	Primates	Hong Kong	Asia	P3 passage(s)	1721
CY003720.1	A/Hong Kong/26/1983	H3N2	1983	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1720
CY003736.1	A/Hong Kong/5/1983	H3N2	1983	Homo sapiens	9606	human	Primates	Hong Kong	Asia	passage(s)	1721
CY006851.1	A/Nanjing/36/1983	H3N2	1983	Homo sapiens	9606	human	Primates	China	Asia		1731
CY113309.1	A/Oslo/13676/1983	H3N2	1983	Homo sapiens	9606	human	Primates	Norway: Oslo	Europe	tMK2 MDCK1 passage(s)	1731
CY028267.1	A/black duck/Western Australia/4954/1983	H3N8	1983	Anas platyrhynchos	8839	avian	Anseriformes	Australia: WA	Oceania		1729
CY180324.1	A/blue-winged teal/Wisconsin/634/1983	H3N2	1983	Spatula discors	75842	avian	Anseriformes	USA: Wisconsin	North America		1740
GU052291.1	A/duck/Western Australia/4954/1983(H3N8)	H3N8	1983	Anatidae	8830	avian	Anseriformes	Australia	Oceania		1723
CY177910.1	A/green-winged teal/Wisconsin/496/1983	H3N8	1983	Anas carolinensis	75836	avian	Anseriformes	USA: Wisconsin	North America		1740
CY177918.1	A/mallard/Wisconsin/1729/1983	H3N6	1983	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY178422.1	A/mallard/Wisconsin/1793/1983	H3N2	1983	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY178583.1	A/mallard/Wisconsin/483/1983	H3N8	1983	Anas platyrhynchos	8839	avian	Anseriformes	USA: Wisconsin	North America		1740
CY177529.1	A/pintail/Wisconsin/579/1983	H3N8	1983	Anas acuta	28680	avian	Anseriformes	USA: Wisconsin	North America		1740
CY028283.1	A/red-necked stint/Western Australia/4923/1983	H3N8	1983	Calidris ruficollis	272047	avian	Charadriiformes	Australia: WA	Oceania		1732
CY005940.1	A/blue-winged teal/ALB/452/1983	H3N1	1983-08-12	Aves	8782	avian		Canada: Alberta	North America		1765
CY005941.1	A/mallard duck/ALB/635/1983	H3N5	1983-08-19	Aves	8782	avian		Canada: Alberta	North America		1765
CY187384.1	A/Caen/1/1984	H3N2	1984	Homo sapiens	9606	human	Primates	France: Caen	Europe	xMDCK1 passage(s)	1731
CY006323.1	A/Hong Kong/4/1984	H3N2	1984	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1726
CY003744.1	A/Hong Kong/7/1984	H3N2	1984	Homo sapiens	9606	human	Primates	Hong Kong	Asia	passage(s)	1714
CY177934.1	A/mallard/Wisconsin/2083/1984	H3N8	1984	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177942.1	A/mallard/Wisconsin/2084/1984	H3N8	1984	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177950.1	A/mallard/Wisconsin/2087/1984	H3N8	1984	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177958.1	A/mallard/Wisconsin/2090/1984	H3N8	1984	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY177974.1	A/mallard/Wisconsin/2117/1984	H3N8	1984	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY178006.1	A/mallard/Wisconsin/2211/1984	H3N8	1984	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY178014.1	A/mallard/Wisconsin/2215/1984	H3N2	1984	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY178030.1	A/mallard/Wisconsin/2263/1984	H3N2	1984	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison, WI	North America		1740
CY029897.1	A/red-necked stint/Western Australia/4915/1984	H3N8	1984	Calidris ruficollis	272047	avian	Charadriiformes	Australia: WA	Oceania		1716
KR701344.1	A/swine/Belgium/Gent-1/1984	H3N2	1984	Sus scrofa	9823	non-human mammal	Artiodactyla	Belgium	Europe		1701
CY077942.1	A/swine/Brabant/1984	H3N2	1984	Sus scrofa	9823	non-human mammal	Artiodactyla	Netherlands: Brabant	Europe	XMDCK2 passage(s)	1763
MK361507.1	A/swine/Gent/1/1984	H3N2	1984	Sus scrofa	9823	non-human mammal	Artiodactyla	Belgium: Gent	Europe		1715
M73775.1	A/swine/Ukkel/1/1984	H3N2	1984								1765
CY006035.1	A/duck/NZL/38/1984	H3N8	1984-02-09	Aves	8782	avian		New Zealand: New Zealand	Oceania		1765
PP927642.1	A/Equus ferus caballus/Santiago/2/1985	H3N8	1985	Equus ferus	1114792	non-human mammal	Perissodactyla	Chile: Santiago	South America		1762
CY113317.1	A/Guildford/V728/1985	H3N2	1985	Homo sapiens	9606	human	Primates	United Kingdom: Guildford	Europe	tMK4 MDCK1 passage(s)	1731
CY003520.1	A/Hong Kong/24/1985	H3N2	1985	Homo sapiens	9606	human	Primates	Hong Kong	Asia	passage(s)	1762
CY003504.1	A/Hong Kong/6/1985	H3N2	1985	Homo sapiens	9606	human	Primates	Hong Kong	Asia	passage(s)	1750
CY003536.1	A/Hong Kong/7/1985	H3N2	1985	Homo sapiens	9606	human	Primates	Hong Kong	Asia	passage(s)	1762
CY011472.1	A/Memphis/12/1985	H3N2	1985	Homo sapiens	9606	human	Primates	USA: Memphis, TN	North America	P3 passage(s)	1721
CY009068.1	A/Memphis/2/1985	H3N2	1985	Homo sapiens	9606	human	Primates	USA: Memphis, TN	North America	C3 passage(s)	1721
CY008668.1	A/Memphis/25/1985	H3N2	1985	Homo sapiens	9606	human	Primates	USA:Memphis, TN	North America	P1 passage(s)	1721
CY008708.1	A/Memphis/7/1985	H3N2	1985	Homo sapiens	9606	human	Primates	USA:Memphis, TN	North America	E2 passage(s)	1721
CY113341.1	A/Stockholm/10/1985	H3N2	1985	Homo sapiens	9606	human	Primates	Sweden: Stockholm	Europe	xtMK1 MDCK1 passage(s)	1735
CY113349.1	A/Wellington/4/1985	H3N2	1985	Homo sapiens	9606	human	Primates	New Zealand: Wellington	Oceania	tMK1 MDCK1 passage(s)	1732
CY178454.1	A/duck/Wisconsin/2791/1985	H3N6	1985	Anatidae	8830	avian	Anseriformes	USA: Madison, WI	North America		1740
CY178462.1	A/duck/Wisconsin/2810/1985	H3N6	1985	Anatidae	8830	avian	Anseriformes	USA: Madison, WI	North America		1740
CY179315.1	A/duck/Wisconsin/2843/1985	H3N6	1985	Anatidae	8830	avian	Anseriformes	USA: Madison, WI	North America		1740
CY032301.1	A/equine/Cordoba/18/1985	H3N8	1985	Equus caballus	9796	non-human mammal	Perissodactyla	Argentina: Cordoba	South America	P4 passage(s)	1722
CY077919.1	A/swine/Italy/526/1985	H3N2	1985	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe	XMDCK1 passage(s)	1764
KJ889415.1	A/swine/Kazakhstan/106/1985	H3N6	1985	Sus scrofa	9823	non-human mammal	Artiodactyla	Kazakhstan	Asia		1765
CY113325.1	A/Netherlands/330/1985	H3N2	1985-01-01	Homo sapiens	9606	human	Primates	Netherlands	Europe	xtMK2 MDCK1 passage(s)	1731
CY113333.1	A/Netherlands/333/1985	H3N2	1985-02-01	Homo sapiens	9606	human	Primates	Netherlands	Europe	tMK3 MDCK1 passage(s)	1731
CY004657.1	A/mallard duck/ALB/438/1985	H3N4	1985-08-20	Aves	8782	avian		Canada: Alberta	North America		1765
PP927114.1	A/Equus ferus caballus/Buenos Aires Province/1/1986	H3N8	1986	Equus ferus	1114792	non-human mammal	Perissodactyla	Argentina: LaPlata, Buenos Aires Province	South America		1762
CY121277.1	A/Leningrad/360/1986	H3N2	1986	Homo sapiens	9606	human	Primates	Russia: Leningrad	Europe	Egg passage(s)	1727
CY002752.1	A/Memphis/1/1986	H3N2	1986	Homo sapiens	9606	human	Primates	USA	North America	E1 passage(s)	1742
CY016060.1	A/Memphis/2/1986	H3N2	1986	Homo sapiens	9606	human	Primates	USA: Memphis, TN	North America	C2 passage(s)	1721
CY032953.1	A/equine/Johannesburg/1/1986	H3N8	1986	Equus caballus	9796	non-human mammal	Perissodactyla	South Africa: Johannesburg	Africa	P2 passage(s)	1715
CY032229.1	A/equine/Kentucky/3/1986	H3N8	1986	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Kentucky	North America	P2 passage(s)	1717
CY030165.1	A/equine/Tennessee/5/1986	H3N8	1986	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Tennessee	North America	P3 passage(s)	1717
CY020933.1	A/northern shoveler/Ohio/35/1986	H3N8	1986	Spatula clypeata	75838	avian	Anseriformes	USA: OH	North America	Egg 1+ limiting dilution in egg 1 passage(s)	1729
CY101587.1	A/mallard/Alberta/772/1986	H3N8	1986-08-26	Anas platyrhynchos	8839	avian	Anseriformes	Canada: Alberta	North America	E2 passage(s)	1740
CY101595.1	A/mallard/Alberta/782/1986	H3N8	1986-08-26	Anas platyrhynchos	8839	avian	Anseriformes	Canada: Alberta	North America	E3 passage(s)	1740
CY014865.1	A/mallard duck/New York/157/1986	H3N6	1986-10-04	Aves	8782	avian		USA: New York	North America		1765
PP927538.1	A/Equus ferus caballus/NorthRand/C/1987	H3N8	1987	Equus ferus	1114792	non-human mammal	Perissodactyla	South Africa: NorthRand	Africa		1762
PP927011.1	A/Equus ferus caballus/Punjab/1/1987	H3N8	1987	Equus ferus	1114792	non-human mammal	Perissodactyla	India: Ludhiana, Punjab	Asia		1762
CY003544.1	A/Hong Kong/7/1987	H3N2	1987	Homo sapiens	9606	human	Primates	Hong Kong	Asia	passage(s)	1738
CY121309.1	A/Shanghai/11/1987	H3N2	1987	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	Egg passage(s)	1727
CY113365.1	A/Shanghai/11/1987	H3N2	1987	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	Ex MDCK1 passage(s)	1731
CY121293.1	A/Sichuan/2/1987	H3N2	1987	Homo sapiens	9606	human	Primates	China: Sichuan	Asia	Egg passage(s)	1737
CY112396.1	A/Sichuan/2/1987	H3N2	1987	Homo sapiens	9606	human	Primates	China: Sichuan	Asia	xE5 MDCK4 passage(s)	1731
EU871828.1	A/duck/LA/17G/1987	H3N8	1987	Anatidae	8830	avian	Anseriformes	USA	North America		1740
CY030101.1	A/equine/Kentucky/1/1987	H3N8	1987	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Kentucky	North America	P3 passage(s)	1710
CY031538.1	A/equine/Kentucky/2/1987	H3N8	1987	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Kentucky	North America	P3 passage(s)	1722
CY115996.1	A/swine/England/163266/1987	H3N2	1987	Sus scrofa	9823	non-human mammal	Artiodactyla	United Kingdom: England	Europe		1701
MK361513.1	A/swine/Karrenzien/2/1987	H3N2	1987	Sus scrofa	9823	non-human mammal	Artiodactyla	Germany: Karrenzien	Europe		1747
CY101430.1	A/mallard/Alberta/16/1987	H3N8	1987-08-04	Anas platyrhynchos	8839	avian	Anseriformes	Canada: Alberta	North America	E2 passage(s)	1740
CY101438.1	A/pintail/Alberta/128/1987	H3N8	1987-08-12	Anas acuta	28680	avian	Anseriformes	Canada: Alberta	North America	EXE1 passage(s)	1740
CY101454.1	A/mallard/Alberta/140/1987	H3N8	1987-08-13	Anas platyrhynchos	8839	avian	Anseriformes	Canada: Alberta	North America	EXE1 passage(s)	1740
CY019197.1	A/pintail/Ohio/339/1987	H3N8	1987-10-19	Anas acuta	28680	avian	Anseriformes	USA: OH	North America	Egg 1/limiting dilution in egg 1 passage(s)	1724
CY016140.1	A/pintail/Ohio/454/1987	H3N8	1987-10-23	Anas acuta	28680	avian	Anseriformes	USA: OH	North America	Egg 1/limiting dilution in egg 1 passage(s)	1731
CY113373.1	A/Atlanta/3572/1988	H3N2	1988	Homo sapiens	9606	human	Primates	USA: Atlanta	North America	tMK1 MDCK1 passage(s)	1731
CY113381.1	A/England/427/1988	H3N2	1988	Homo sapiens	9606	human	Primates	United Kingdom: England	Europe	Ex MDCK1 passage(s)	1732
CY003512.1	A/Hong Kong/2/1988	H3N2	1988	Homo sapiens	9606	human	Primates	Hong Kong	Asia	passage(s)	1757
CY008724.1	A/Memphis/5/1988	H3N2	1988	Homo sapiens	9606	human	Primates	USA:Memphis, TN	North America	C3 passage(s)	1721
CY010756.1	A/Memphis/8/1988	H3N2	1988	Homo sapiens	9606	human	Primates	USA: Memphis, TN	North America	Am-2 passage(s)	1721
CY114453.1	A/Oklahoma/5/1988	H3N2	1988	Homo sapiens	9606	human	Primates	USA: Oklahoma	North America	xtMK1 MDCK2 passage(s)	1727
CY113397.1	A/Stockholm/12/1988	H3N2	1988	Homo sapiens	9606	human	Primates	Sweden: Stockholm	Europe	xtMK1 MDCK1 passage(s)	1732
CY114445.1	A/Victoria/1/1988	H3N2	1988	Homo sapiens	9606	human	Primates	Australia	Oceania	xtMK1 MDCK2 passage(s)	1727
MF969261.1	A/duck/Buryatia/664/1988	H3N1	1988	Anas platyrhynchos	8839	avian	Anseriformes	Russia: Buryatia	Europe		1765
CY030109.1	A/equine/Kentucky/692/1988	H3N8	1988	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Kentucky	North America	P3 passage(s)	1718
CY030117.1	A/equine/Kentucky/694/1988	H3N8	1988	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Kentucky	North America	P3 passage(s)	1723
CY017411.1	A/mallard/Ohio/424/1988	H3N2	1988	Anas platyrhynchos	8839	avian	Anseriformes	USA: OH	North America	Egg 1+limiting dilution in egg 1 passage(s)	1727
CY035198.1	A/Siena/3/1988	H3N2	1988-02-05	Homo sapiens	9606	human	Primates	Italy: Siena	Europe	Eggs passage(s)	1724
CY113389.1	A/Netherlands/450/1988	H3N2	1988-03-01	Homo sapiens	9606	human	Primates	Netherlands	Europe	xMDCK1 passage(s)	1731
MK902667.1	A/Bucefala clangula/Buryatia/652/1988	H3N2	1988-04-08	Anas platyrhynchos	8839	avian	Anseriformes	Russia: Barguzin district, Buryatia	Europe		1743
MK907683.1	A/duck/Buryatia/664-5465/1988	H3N1	1988-08	Anas platyrhynchos	8839	avian	Anseriformes	Russia: settlement Shamanka, Kurumkan district, Buryatia	Europe		1765
CY005942.1	A/mallard/ALB/394/1988	H3N3	1988-09-04	Aves	8782	avian		Canada: Alberta	North America		1765
CY113405.1	A/Atlanta/211/1989	H3N2	1989	Homo sapiens	9606	human	Primates	USA: Atlanta	North America	xtMK1 MDCK1 passage(s)	1731
CY112404.1	A/Beijing/352/1989	H3N2	1989	Homo sapiens	9606	human	Primates	China: Beijing	Asia	xE1 MDCK1 passage(s)	1731
DQ508833.1	A/Beijing/353/1989	H3N2	1989								1701
CY121024.1	A/Beijing/353/1989	H3N2	1989	Homo sapiens	9606	human	Primates	China: Beijing	Asia	Egg passage(s)	1737
CY114461.1	A/Beijing/353/1989	H3N2	1989	Homo sapiens	9606	human	Primates	China	Asia	Ex MDCK1 passage(s)	1737
CY112412.2	A/Eindhoven/3447/1989	H3N2	1989	Homo sapiens	9606	human	Primates	Netherlands: Eindhoven	Europe	tMK1 MDCK1 passage(s)	1722
CY113413.1	A/England/138/1989	H3N2	1989	Homo sapiens	9606	human	Primates	United Kingdom: England	Europe	tMK1 MDCK2 passage(s)	1734
CY112420.1	A/Geneva/5007/1989	H3N2	1989	Homo sapiens	9606	human	Primates	Switzerland: Geneva	Europe	xtMK1 MDCK1 passage(s)	1731
CY112428.1	A/Hong Kong/1/1989	H3N2	1989	Homo sapiens	9606	human	Primates	Hong Kong	Asia	xtMK1 MDCK1 passage(s)	1731
CY113453.1	A/Singapore/34/1989	H3N2	1989	Homo sapiens	9606	human	Primates	Singapore	Asia	xtMK1 MDCK1 passage(s)	1731
CY113461.1	A/Singapore/35/1989	H3N2	1989	Homo sapiens	9606	human	Primates	Singapore	Asia	xtMK1 MDCK1 passage(s)	1731
CY114125.1	A/Singapore/36/1989	H3N2	1989	Homo sapiens	9606	human	Primates	Singapore	Asia	xtMK1 MDCK1 passage(s)	1734
CY112436.1	A/Singapore/53/1989	H3N2	1989	Homo sapiens	9606	human	Primates	Singapore	Asia	xtMK1 MDCK1 passage(s)	1731
CY113477.1	A/Victoria/1/1989	H3N2	1989	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania	tMK1 MDCK1 passage(s)	1733
CY113493.1	A/Waikato/1/1989	H3N2	1989	Homo sapiens	9606	human	Primates	New Zealand: Waikato	Oceania	tMK1 MDCK1 passage(s)	1732
CY113485.1	A/Wellington/5/1989	H3N2	1989	Homo sapiens	9606	human	Primates	New Zealand: Wellington	Oceania	xtMK1 MDCK1 passage(s)	1732
CY032413.1	A/equine/Berlin/1/1989	H3N8	1989	Equus caballus	9796	non-human mammal	Perissodactyla	Germany: Berlin	Europe	P1 passage(s)	1718
CY032325.1	A/equine/Rook/93753/1989	H3N8	1989	Equus caballus	9796	non-human mammal	Perissodactyla	United Kingdom: Rook	Europe		1726
CY032317.1	A/equine/Sussex/1/1989	H3N8	1989	Equus caballus	9796	non-human mammal	Perissodactyla	United Kingdom: Sussex	Europe		1717
CY101603.1	A/mallard/Alberta/20/1989	H3N8	1989-08-02	Anas platyrhynchos	8839	avian	Anseriformes	Canada: Alberta	North America	P2 passage(s)	1740
CY101081.1	A/blue-winged teal/Alberta/134/1989	H3N6	1989-08-22	Spatula discors	75842	avian	Anseriformes	Canada: Alberta	North America	P1 passage(s)	1740
CY113421.1	A/Netherlands/620/1989	H3N2	1989-11-27	Homo sapiens	9606	human	Primates	Netherlands	Europe	xtMK1 MDCK1 passage(s)	1731
CY113437.1	A/Netherlands/738/1989	H3N2	1989-12-17	Homo sapiens	9606	human	Primates	Netherlands	Europe	tMK2 MDCK1 passage(s)	1735
CY003064.1	A/Memphis/1/1990	H3N2	1990	Homo sapiens	9606	human	Primates	USA	North America	P4 passage(s)	1763
CY011480.1	A/Memphis/2/1990	H3N2	1990	Homo sapiens	9606	human	Primates	USA: Memphis, TN	North America		1721
CY113509.1	A/Memphis/5/1990	H3N2	1990	Homo sapiens	9606	human	Primates	USA: Memphis	North America	MDCK3 passage(s)	1731
CY113517.1	A/Shanghai/24/1990	H3N2	1990	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	xMDCK2 passage(s)	1731
CY113525.1	A/Suita/1/1990	H3N2	1990	Homo sapiens	9606	human	Primates	Japan: Suita	Asia	xtMK1 MDCK1 passage(s)	1731
CY113533.1	A/Victoria/2/1990	H3N2	1990	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania	xtMK1 MDCK1 passage(s)	1732
CY113541.1	A/Wellington/3/1990	H3N2	1990	Homo sapiens	9606	human	Primates	New Zealand: Wellington	Oceania	xtMK2 MDCK1 passage(s)	1731
CY030133.1	A/equine/Kentucky/1277/1990	H3N8	1990	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Kentucky	North America	P2 passage(s)	1725
U07146.1	A/swine/Ange-Gardien/150/1990	H3N2	1990								1744
CY035206.1	A/Siena/4/1990	H3N2	1990-01-08	Homo sapiens	9606	human	Primates	Italy: Siena	Europe	Eggs passage(s)	1715
CY035214.1	A/Siena/10/1990	H3N2	1990-01-18	Homo sapiens	9606	human	Primates	Italy: Siena	Europe	Eggs passage(s)	1715
CY101619.1	A/herring gull/New Jersey/159/1990	H3N6	1990-05-26	Larus argentatus	35669	avian	Charadriiformes	USA: New Jersey	North America	P2 passage(s)	1740
CY101627.1	A/laughing gull/New Jersey/180/1990	H3N6	1990-05-26	Leucophaeus atricilla	126679	avian	Charadriiformes	USA: New Jersey	North America	P2 passage(s)	1740
CY101105.1	A/ruddy turnstone/New Jersey/138/1990	H3N6	1990-05-26	Arenaria interpres	54971	avian	Charadriiformes	USA: New Jersey	North America	EX passage(s)	1740
CY101635.1	A/semi-palmated sandpiper/New Jersey/253/1990	H3N6	1990-05-27	Calidris pusilla	279961	avian	Charadriiformes	USA: New Jersey	North America	P1 passage(s)	1740
CY116315.1	A/swine/England/87842/1990	H3N2	1990-08-06	Sus scrofa	9823	non-human mammal	Artiodactyla	United Kingdom: England	Europe		1701
CY113549.1	A/Canberra/1/1991	H3N2	1991	Homo sapiens	9606	human	Primates	Australia: Canberra	Oceania	xtMK1 MDCK1 passage(s)	1732
CY018869.1	A/equine/Idaho/37875/1991	H3N8	1991	Equus caballus	9796	non-human mammal	Perissodactyla	USA	North America		1728
CY030173.1	A/equine/Kentucky/1/1991	H3N8	1991	Equus caballus	9796	non-human mammal	Perissodactyla	USA: Kentucky	North America		1723
