accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
EU742912.1	A/guinea fowl/NJ/119063-8/2001	H7N2	2001	Numididae	8990	avian	Galliformes	USA	North America		1674
GU053270.1	A/mallard/Maryland/423/2001	H7N3	2001	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1706
CY067686.1	A/swine/KU/16/2001	H7N2	2001	Sus scrofa	9823	non-human mammal	Artiodactyla	South Korea	Asia		1732
CY107856.1	A/turkey/Germany/R11/2001	H7N7	2001	Meleagris gallopavo	9103	avian	Galliformes	Germany	Europe		1689
EU742896.1	A/unknown/NY/ 117932-11/2001	H7N2	2001					USA	North America		1673
EU742904.1	A/unknown/NY/120485-5/2001	H7N2	2001					USA	North America		1681
KF493474.1	A/turkey/Italy/32/2001	H7N1	2001-01-05	Meleagris gallopavo	9103	avian	Galliformes	Italy: Padova	Europe		1683
KF493475.1	A/turkey/Italy/133/2001	H7N1	2001-01-09	Meleagris gallopavo	9103	avian	Galliformes	Italy: Padova	Europe		1683
KF493476.1	A/turkey/Italy/138/2001	H7N1	2001-01-09	Meleagris gallopavo	9103	avian	Galliformes	Italy: Padova	Europe		1683
KF493477.1	A/turkey/Italy/223/2001	H7N1	2001-01-10	Meleagris gallopavo	9103	avian	Galliformes	Italy: Padova	Europe		1683
CY021549.1	A/chicken/Italy/322/2001	H7N1	2001-01-16	Gallus gallus	9031	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1694
CY021421.1	A/turkey/Italy/1351/2001	H7N1	2001-02-15	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
HM346485.1	A/chicken/Chakwal/NARC-35/2001	H7N3	2001-05	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1743
CY102664.1	A/mallard/Alberta/22/2001	H7N3	2001-07-26	Anas platyrhynchos	8839	avian	Anseriformes	Canada: Alberta	North America	E1 passage(s)	1700
CY102672.1	A/mallard/Alberta/27/2001	H7N3	2001-07-26	Anas platyrhynchos	8839	avian	Anseriformes	Canada: Alberta	North America	E1 passage(s)	1700
CY185753.1	A/pintail/Alberta/25/2001	H7N3	2001-07-26	Anas acuta	28680	avian	Anseriformes	Canada: Sisib Lake, Alberta	North America	E2 passage(s)	1700
CY005983.1	A/mallard/Alberta/34/2001	H7N1	2001-07-27	Aves	8782	avian		Canada: Alberta	North America		1731
CY020885.1	A/black duck/Maryland/415/2001	H7N3	2001-08-30	Anas rubripes	75857	avian	Anseriformes	USA: Maryland	North America	Egg 1/limiting dilution in egg 1 passage(s)	1698
CY139929.1	A/blue-winged teal/Texas/578575/2002	H7N1	2002	Spatula discors	75842	avian	Anseriformes	USA: Texas	North America	E2 passage(s)	1706
CY139921.1	A/blue-winged teal/Texas/578585/2002	H7N3	2002	Spatula discors	75842	avian	Anseriformes	USA: Texas	North America	E2 passage(s)	1706
CY139937.1	A/blue-winged teal/Texas/578588/2002	H7N1	2002	Spatula discors	75842	avian	Anseriformes	USA: Texas	North America	E2 passage(s)	1700
GU053038.1	A/chicken/Chile/184240-1/2002	H7N3	2002	Gallus gallus	9031	avian	Galliformes	Chile	South America		1735
AB558258.1	A/chicken/Chile/184240-2/2002	H7N3	2002	Gallus gallus	9031	avian	Galliformes	Chile	South America		1713
CY015027.1	A/chicken/Chile/184240-4322/2002	H7N3	2002	Aves	8782	avian		Chile	South America		1760
CY014896.1	A/chicken/Pennsylvania/143586/2002	H7N2	2002	Aves	8782	avian		USA: Pennsylvania	North America		1707
CY035823.1	A/chicken/Rawalpindi/NARC68/2002(H7N3)	H7N3	2002	Gallus gallus	9031	avian	Galliformes	Pakistan: Rawalpindi	Asia		1707
CY099313.1	A/laughing gull/Delaware/22/2002	H7N3	2002	Laridae	8910	avian	Charadriiformes	USA: Delaware	North America	E1 passage(s)	1686
GU053143.1	A/mallard/Sweden/105/2002	H7N7	2002	Anas platyrhynchos	8839	avian	Anseriformes	Sweden	Europe		1707
GU053135.2	A/mallard/Sweden/85/2002	H7N7	2002	Anas platyrhynchos	8839	avian	Anseriformes	Sweden	Europe		1702
CY024738.1	A/turkey/Italy/8000/2002	H7N3	2002	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY095530.1	A/turkey/Italy/8534/2002	H7N3	2002	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1691
CY029905.1	A/turkey/Italy/8535/2002	H7N3	2002	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY020605.1	A/turkey/Italy/8912/2002	H7N3	2002	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY031611.1	A/turkey/Italy/9739/2002	H7N3	2002	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1688
CY028660.1	A/turkey/Italy/9742/2002	H7N3	2002	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1695
EU743261.1	A/turkey/VA/158512/2002	H7N2	2002	Meleagris gallopavo	9103	avian	Galliformes	USA	North America		1682
CY102704.1	A/shorebird/Delaware Bay/53/2002	H7N3	2002-05-20	Aves	8782	avian		USA: New Jersey	North America	E2 passage(s)	1697
MH597405.1	A/ruddy turnstone/Delaware/650635/2002	H7N3	2002-05-23	Arenaria interpres	54971	avian	Charadriiformes	USA: Delaware	North America		1700
CY144405.1	A/ruddy turnstone/Delaware/650635/2002	H7N3	2002-05-23	Arenaria interpres	54971	avian	Charadriiformes	USA: Mispillion Harbor, Sussex county, DE	North America	E>2 passage(s)	1700
MH597003.1	A/red knot/Delaware/650665/2002	H7N3	2002-05-28	Calidris canutus	227173	avian	Charadriiformes	USA: Delaware	North America		1706
CY144308.1	A/red knot/Delaware/650665/2002	H7N3	2002-05-28	Calidris canutus	227173	avian	Charadriiformes	USA: Mispillion Harbor, Sussex county, DE	North America	E>2 passage(s)	1706
CY185969.1	A/blue-winged teal/Texas/578588/2002	H7N1	2002-06-24	Spatula discors	75842	avian	Anseriformes	USA: Texas	North America	E3 passage(s)	1700
CY184504.1	A/mallard/Sweden/885/2002	H7N7	2002-11-16	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1684
CY184512.1	A/mallard/Sweden/1337/2002	H7N7	2002-12-04	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1702
CY186292.1	A/mallard/Sweden/1621/2002	H7N9	2002-12-12	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1684
CY186300.1	A/mallard/Sweden/1628/2002	H7N7	2002-12-13	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1702
CY184520.1	A/mallard/Sweden/1645/2002	H7N7	2002-12-14	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1702
CY186308.1	A/mallard/Sweden/1671/2002	H7N7	2002-12-15	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1702
CY186316.1	A/mallard/Sweden/1678/2002	H7N7	2002-12-15	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1684
CY186324.1	A/mallard/Sweden/1681/2002	H7N7	2002-12-15	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1684
CY186332.1	A/mallard/Sweden/1682/2002	H7N7	2002-12-15	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1684
CY184528.1	A/mallard/Sweden/1689/2002	H7N7	2002-12-15	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1702
CY184536.1	A/mallard/Sweden/1690/2002	H7N7	2002-12-15	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1702
EU587368.1	A/New York/107/2003	H7N2	2003	Homo sapiens	9606	human	Primates	USA	North America		1665
EU742995.2	A/chicken/CT/260413-2/2003	H7N2	2003	Gallus gallus	9031	avian	Galliformes	USA	North America		1670
FJ577534.1	A/chicken/Chakwal/NARC-46/2003	H7N3	2003	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
CY095522.1	A/chicken/Italy/4616/2003	H7N3	2003	Gallus gallus	9031	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1693
CY034750.1	A/chicken/Italy/682/2003	H7N3	2003	Gallus gallus	9031	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
FJ577526.1	A/chicken/Karachi/NARC-23/2003	H7N3	2003	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
CY031028.1	A/duck/Italy/4609/2003	H7N2	2003	Anatidae	8830	avian	Anseriformes	Italy	Europe	Egg 1 passage(s)	1697
KF258996.1	A/duck/Jiangxi/1717/2003	H7N7	2003	Anatidae	8830	avian	Anseriformes	China	Asia		1683
GU186485.3	A/environment/NY/241365-18/2003	H7N2	2003					USA	North America		1674
EU742987.3	A/environment/NY/260422-10/2003	H7N2	2003					USA	North America		1670
EU743245.1	A/environmental/NY/268925-10/2003	H7N2	2003					USA	North America		1683
FJ803190.1	A/mallard/Sweden/S90735/2003	H7N7	2003	Anas platyrhynchos	8839	avian	Anseriformes	Sweden	Europe		1699
CY021509.1	A/quail/Italy/4610/2003	H7N2	2003	Galliformes	8976	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1697
CY021365.1	A/turkey/Italy/1010/2003	H7N3	2003	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1698
CY022613.1	A/turkey/Italy/2043/2003	H7N3	2003	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY020589.1	A/turkey/Italy/251/2003	H7N3	2003	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1697
CY095554.1	A/turkey/Italy/2684/2003	H7N3	2003	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY028668.1	A/turkey/Italy/2685/2003	H7N3	2003	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1695
CY021493.1	A/turkey/Italy/2987/2003	H7N3	2003	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY021485.1	A/turkey/Italy/4608/2003	H7N3	2003	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
FJ750874.1	A/wild bird feces/Korea/HDR16/2003	H7N2	2003					South Korea	Asia		1705
CY184576.1	A/mallard/Sweden/3269/2003	H7N7	2003-09-04	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1702
CY186340.1	A/mallard/Sweden/1962/2003	H7N7	2003-09-18	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY186348.1	A/mallard/Sweden/1965/2003	H7N7	2003-09-18	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY186356.1	A/mallard/Sweden/1967/2003	H7N7	2003-09-18	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY183376.1	A/mallard/Sweden/3329/2003	H7N7	2003-09-18	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY183384.1	A/mallard/Sweden/3331/2003	H7N7	2003-09-18	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY186364.1	A/mallard/Sweden/1970/2003	H7N7	2003-09-19	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY186372.1	A/mallard/Sweden/1972/2003	H7N7	2003-09-19	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY186380.1	A/mallard/Sweden/1975/2003	H7N7	2003-09-19	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY184544.1	A/mallard/Sweden/1978/2003	H7N7	2003-09-19	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1690
CY186388.1	A/mallard/Sweden/1981/2003	H7N7	2003-09-20	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY184552.1	A/mallard/Sweden/1983/2003	H7N7	2003-09-20	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1702
CY183336.1	A/mallard/Sweden/1985/2003	H7N7	2003-09-20	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY183344.1	A/mallard/Sweden/1997/2003	H7N7	2003-09-21	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY183352.1	A/mallard/Sweden/2001/2003	H7N7	2003-09-22	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY183360.1	A/mallard/Sweden/2003/2003	H7N7	2003-09-22	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1690
CY184560.1	A/mallard/Sweden/2027/2003	H7N7	2003-09-24	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1690
CY184568.1	A/mallard/Sweden/2051/2003	H7N7	2003-09-26	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	E2 passage(s)	1690
MK592477.1	A/duck/Hokkaido/119/2003	H7N1	2003-10-17	Anas platyrhynchos	8839	avian	Anseriformes	Japan: Hokkaido	Asia		1708
HM346493.1	A/chicken/Karachi/NARC-23/2003	H7N3	2003-11	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1759
HM346501.1	A/chicken/Chakwal/NARC-46/2003	H7N3	2003-12-28	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1751
EU684260.1	A/blue-winged teal/MD/658/2004	H7N3	2004	Spatula discors	75842	avian	Anseriformes	USA	North America		1715
GU053291.1	A/blue-winged teal/Ohio/658/2004	H7N3	2004	Spatula discors	75842	avian	Anseriformes	USA	North America		1706
OK104427.1	A/chicken/Canada/CN006/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Canada	North America		1724
FJ577550.1	A/chicken/Chakwal/NARC-148/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
FJ577542.1	A/chicken/Karachi/NARC-100/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
FJ638319.1	A/chicken/Karachi/SPVC-1/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
FJ638321.1	A/chicken/Karachi/SPVC-2/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
FJ638323.1	A/chicken/Karachi/SPVC-3/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
FJ638325.1	A/chicken/Karachi/SPVC-4/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
FJ638327.1	A/chicken/Karachi/SPVC-5/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
FJ638329.1	A/chicken/Karachi/SPVC-6/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
FJ638331.1	A/chicken/Karachi/SPVC-7/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1689
EU743253.1	A/chicken/NJ/294508-12/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA	North America		1673
MT379531.1	A/chicken/NJ/294598-MA-7D11(1)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
MT379532.1	A/chicken/NJ/294598-MA-7D11(2-1)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
MT379533.1	A/chicken/NJ/294598-MA-7D11(2-6)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
MT379534.1	A/chicken/NJ/294598-MA-7H9(1)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
MT379535.1	A/chicken/NJ/294598-MA-7H9(1A)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
MT379537.1	A/chicken/NJ/294598-MA-9E11(10)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
MT379538.1	A/chicken/NJ/294598-MA-9E11(11)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
MT379536.1	A/chicken/NJ/294598-MA-9E11(8)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
MT379539.1	A/chicken/NJ/294598-MA-9G12(18A)/2004	H7N2	2004	Gallus gallus	9031	avian	Galliformes	USA: New Jersey, NJ	North America		1688
GU052883.1	A/chicken/Pakistan/1/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1713
GU052891.1	A/chicken/Pakistan/2/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1714
GU052899.1	A/chicken/Pakistan/3/2004	H7N3	2004	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1714
EU684259.1	A/green-winged teal/MD/648/2004	H7N3	2004	Anas crecca	75839	avian	Anseriformes	USA	North America		1716
GU053284.1	A/green-winged teal/Ohio/648/2004	H7N3	2004	Anas carolinensis	75836	avian	Anseriformes	USA	North America		1706
CY107853.1	A/mallard/Germany/NVP41/2004	H7N1	2004	Anas platyrhynchos	8839	avian	Anseriformes	Germany	Europe		1689
CY021501.1	A/turkey/Italy/3337/2004	H7N3	2004	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY028684.1	A/turkey/Italy/3477/2004	H7N3	2004	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY020597.1	A/turkey/Italy/3807/2004	H7N3	2004	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY028676.1	A/turkey/Italy/3829/2004	H7N3	2004	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY029913.1	A/turkey/Italy/4130/2004	H7N3	2004	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1697
CY095538.1	A/turkey/Italy/4372/2004	H7N3	2004	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
CY020581.1	A/turkey/Italy/4479/2004	H7N3	2004	Meleagris gallopavo	9103	avian	Galliformes	Italy	Europe	Egg 1 passage(s)	1696
KP055069.1	A/chicken/BC/CN-006/2004	H7N3	2004-02	Gallus gallus	9031	avian	Galliformes	Canada	North America		1683
HM346509.1	A/chicken/Karachi/NARC-100/2004	H7N3	2004-04-24	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1757
GQ921322.1	A/chicken/British Columbia/NS-01827-4/2004	H7N3	2004-05	Gallus gallus	9031	avian	Galliformes	Canada	North America		1749
CY015006.1	A/Canada/rv504/2004	H7N3	2004-05-11	Homo sapiens	9606	human	Primates	Canada	North America		1754
HM346517.1	A/chicken/Chakwal/NARC-148/2004	H7N3	2004-05-12	Gallus gallus	9031	avian	Galliformes	Pakistan	Asia		1763
KX827377.1	A/mallard/Alberta/177/2004	H7N9	2004-08-13	Anas platyrhynchos	8839	avian	Anseriformes	Canada	North America		1731
CY018901.1	A/blue-winged teal/Ohio/658/2004	H7N3	2004-09-01	Spatula discors	75842	avian	Anseriformes	USA: OH	North America	Egg 1/limiting dilution in egg 1 passage(s)	1699
MK978880.1	A/duck/Hokkaido/W34/2004	H7N7	2004-10-07	Anas platyrhynchos	8839	avian	Anseriformes	Japan: Hokkaido	Asia		1717
KP055076.1	A/chicken/BC/CN-007/2004	H7N3	2004-10-14	Gallus gallus	9031	avian	Galliformes	Canada	North America		1704
MK592525.1	A/duck/Hokkaido/W106/2004	H7N7	2004-10-24	Anas platyrhynchos	8839	avian	Anseriformes	Japan: Hokkaido	Asia		1709
CY183417.1	A/mallard/Sweden/7206/2004	H7N7	2004-11-22	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby	Europe	egg passage(s)	1683
JN674638.1	A/mallard/Sweden/7206/2004	H7N7	2004-11-22	Anas platyrhynchos	8839	avian	Anseriformes	Sweden: Ottenby Bird Observatory, Oland	Europe		1683
GU186474.1	A/Northern shoveler/NC/6412-052/2005	H7N6	2005	Spatula clypeata	75838	avian	Anseriformes	USA	North America		1706
GU186602.1	A/chicken/Canada/314514-1/2005	H7N3	2005	Gallus gallus	9031	avian	Galliformes	Canada	North America		1708
GU053023.1	A/chicken/Canada/314514-2/2005	H7N3	2005	Gallus gallus	9031	avian	Galliformes	Canada	North America		1729
CY034190.1	A/chicken/New York/143646-2/2005	H7N2	2005	Gallus gallus	9031	avian	Galliformes	USA: New York City, NY	North America	Egg 1 passage(s)	1671
CY028523.1	A/duck/New York/143646-5/2005	H7N2	2005	Anatidae	8830	avian	Anseriformes	USA: New York, City, NY	North America	Egg 1 passage(s)	1669
CY028491.1	A/environment/New York/139052/2005	H7N2	2005					USA: New York, City, New York	North America	Egg 1 passage(s)	1669
CY028499.1	A/environment/New York/143646-1/2005	H7N2	2005					USA: New York, City, NY	North America	Egg 1 passage(s)	1669
CY029849.1	A/environment/New York/22067-1/2005	H7N2	2005					USA: New York City, New York	North America	Egg 1 passage(s)	1669
CY029857.1	A/environment/New York/22067-2/2005	H7N2	2005					USA: New York City, New York	North America	Egg 1 passage(s)	1671
CY024850.1	A/environment/New York/22067-3/2005	H7N2	2005					USA: New York City, New York	North America	Egg 1 passage(s)	1669
CY028507.1	A/guinea fowl/New York/143646-3/2005	H7N2	2005	Numididae	8990	avian	Galliformes	USA: New York, City, NY	North America	Egg 1 passage(s)	1669
CY077008.1	A/mallard/Netherlands/9/2005	H7N7	2005	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe	E1 passage(s)	1687
CY061618.1	A/mallard/New Zealand/1365-355/2005	H7N7	2005	Anas platyrhynchos	8839	avian	Anseriformes	New Zealand	Oceania	egg 6 passage(s)	1698
CY077016.1	A/mallard/Sweden/95/2005	H7N7	2005	Anas platyrhynchos	8839	avian	Anseriformes	Sweden	Europe	E2 passage(s)	1687
FJ803182.1	A/mallard/Sweden/S90597/2005	H7N7	2005	Anas platyrhynchos	8839	avian	Anseriformes	Sweden	Europe		1700
GU051840.1	A/northern shoveler/North Carolina/6412-050/2005	H7N3	2005	Spatula clypeata	75838	avian	Anseriformes	USA	North America		1706
GU051847.1	A/northern shoveler/North Carolina/674-516/2005	H7N3	2005	Spatula clypeata	75838	avian	Anseriformes	USA	North America		1706
CY028515.1	A/pheasant/New York/143646-4/2005	H7N2	2005	Phasianinae	9072	avian	Galliformes	USA: New York, City, NY	North America	Egg 1 passage(s)	1669
KF259000.1	A/wild duck/Jiangxi/10179/2005	H7N3	2005	Anas platyrhynchos	8839	avian	Anseriformes	China	Asia		1683
KF258999.1	A/wild duck/Jiangxi/9157/2005	H7N8	2005	Anas platyrhynchos	8839	avian	Anseriformes	China	Asia		1683
OR950268.1	A/duck/Taipei/05WB04-634-1-5/2005	H7N3	2005-01-01	Anatidae	8830	avian	Anseriformes	Taiwan: Taipei	Asia		1732
OR949116.1	A/duck/Chiayi/06WB01-917-16-20-E1/2005	H7N3	2005-01-14	Anatidae	8830	avian	Anseriformes	Taiwan: Chiayi	Asia		1732
CY034262.1	A/chicken/New York/10196-4/2005	H7N2	2005-01-31	Gallus gallus	9031	avian	Galliformes	USA: New York	North America	Egg 1 passage(s)	1666
CY034270.1	A/chicken/New York/10196-5/2005	H7N2	2005-01-31	Gallus gallus	9031	avian	Galliformes	USA: New York	North America	Egg 1 passage(s)	1666
CY034846.1	A/Muscovy duck/New York/11646-4/2005	H7N2	2005-02-01	Cairina moschata	8855	avian	Anseriformes	USA: New York	North America	Egg p1 passage(s)	1671
